occurred_date,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day
2019-10-31,AGG ROBBERY/DEADLY WEAPON,N,2019-10-31 15:37:00,GROCERY / SUPERMARKET,3909 N IH 35 SVRD NB,78722.0,9.0,CH,3,N,2020-02-19 00:00:00,30.29622061,-97.71765563,2019,10,44,31
2019-10-31,AGG ROBBERY/DEADLY WEAPON,N,2019-10-31 04:03:00,PARKING LOTS / GARAGE,9200 NORTH PLZ,78753.0,4.0,ED,3,N,2020-02-13 00:00:00,30.35460168,-97.68584909,2019,10,44,31
2019-11-01,AGG ASSAULT,N,2019-11-01 09:54:00,RESIDENCE / HOME,2004 CONESTOGA TRL,78744.0,2.0,FR,5,C,2020-02-13 00:00:00,30.19618166,-97.75750954,2019,11,44,1
2019-11-01,AGG ASSAULT,N,2019-11-01 20:51:00,STREETS / HWY / ROAD / ALLEY,E 6TH ST / BRAZOS ST,78701.0,9.0,GE,2,C,2019-11-04 00:00:00,30.26768264,-97.74146079,2019,11,44,1
2019-11-01,RAPE,N,2019-12-15 11:49:00,RESIDENCE / HOME,3000 BLOCK BLOCK ARMIDALE DR,78660.0,,ED,8,N,2020-04-15 00:00:00,,,2019,11,44,1
2019-11-01,AGG ROBBERY/DEADLY WEAPON,N,2019-11-01 23:29:00,RESIDENCE / HOME,6855 E US 290 HWY SVRD EB,78723.0,1.0,ID,3,N,2019-11-12 00:00:00,30.32066659,-97.68767105,2019,11,44,1
2019-11-01,AGG ROBBERY/DEADLY WEAPON,N,2019-11-01 12:34:00,SPECIALTY  STORE (TV  FUR ETC.),6904 CAMERON RD,78752.0,4.0,ID,1,C,2020-01-08 00:00:00,30.32438463,-97.69378627,2019,11,44,1
2019-11-01,AGG ASSAULT,N,2019-11-01 16:42:00,RESIDENCE / HOME,1702 RUTLAND DR,78758.0,4.0,ED,2,N,2019-11-03 00:00:00,30.37424422,-97.71071787,2019,11,44,1
2019-11-01,AGG ASSAULT,N,2020-01-07 03:52:00,PARKING LOTS / GARAGE,700 BLOCK E 7TH ST,78701.0,9.0,GE,2,N,2020-01-07 00:00:00,30.26744445,-97.73553891,2019,11,44,1
2019-11-01,AGG ASSAULT,N,2019-11-01 03:53:00,RESIDENCE / HOME,8600 W SH 71,78735.0,8.0,DA,6,C,2019-11-19 00:00:00,30.24911371,-97.89217877,2019,11,44,1
2019-11-01,RAPE,N,2020-02-18 15:34:00,RESIDENCE / HOME,2800 BLOCK S LAKELINE BLVD,78613.0,6.0,AD,6,N,2020-04-09 00:00:00,,,2019,11,44,1
2019-11-02,AGG ROBBERY/DEADLY WEAPON,N,2019-11-02 20:03:00,STREETS / HWY / ROAD / ALLEY,111 RAMBLE LN,78745.0,3.0,DA,3,C,2019-11-03 00:00:00,30.20892777,-97.77347749,2019,11,44,2
2019-11-02,RAPE,N,2019-11-03 15:51:00,RESIDENCE / HOME,7900 BLOCK SAN FELIPE BLVD,78729.0,6.0,AD,4,N,2020-02-13 00:00:00,,,2019,11,44,2
2019-11-02,RAPE,N,2019-11-02 19:21:00,STREETS / HWY / ROAD / ALLEY,500 BLOCK E 6TH ST,78701.0,9.0,GE,2,N,2019-12-30 00:00:00,,,2019,11,44,2
2019-11-02,AGG ASSAULT,N,2019-11-02 00:12:00,RESTAURANTS,619 N IH 35 SVRD NB,78702.0,3.0,CH,1,N,2019-11-02 00:00:00,30.2663363,-97.73378805,2019,11,44,2
2019-11-02,AGG ASSAULT,N,2019-11-02 04:37:00,PARKING LOTS / GARAGE,5318 CAMERON RD,78723.0,4.0,ID,5,N,2019-12-03 00:00:00,30.31160795,-97.70765572,2019,11,44,2
2019-11-02,RAPE,N,2019-11-05 12:42:00,RESIDENCE / HOME,12000 BLOCK DESSAU RD,78754.0,1.0,ED,5,N,2020-04-20 00:00:00,,,2019,11,44,2
2019-11-03,RAPE,N,2019-11-03 01:51:00,STREETS / HWY / ROAD / ALLEY,10000 BLOCK BROWNIE DR,78753.0,4.0,ED,1,,,,,2019,11,44,3
2019-11-03,AGG ASSAULT,N,2019-11-03 22:10:00,PARKING LOTS / GARAGE,304 CARMEN CT,78752.0,4.0,ID,8,N,2019-11-12 00:00:00,30.33566351,-97.70702638,2019,11,44,3
2019-11-03,AGG ROBBERY/DEADLY WEAPON,Y,2019-11-03 21:12:00,RESIDENCE / HOME,4300 DUVAL RD,78759.0,6.0,AD,3,N,2019-11-11 00:00:00,30.41227059,-97.73083321,2019,11,44,3
2019-11-03,AGG ASSAULT,N,2019-11-03 20:11:00,PARKING LOTS / GARAGE,707 BEDFORD ST,78702.0,1.0,CH,2,N,2020-01-14 00:00:00,30.27039387,-97.70712264,2019,11,44,3
2019-11-03,AGG ROBBERY/DEADLY WEAPON,N,2019-11-03 21:41:00,STREETS / HWY / ROAD / ALLEY,7800 CAMERON RD,78753.0,4.0,ID,2,N,2020-01-06 00:00:00,30.33362462,-97.68585401,2019,11,44,3
2019-11-03,AGG ROBBERY/DEADLY WEAPON,N,2019-11-03 07:02:00,GAS / SERVICE STATIONS,8900 BLOCK N LAMAR BLVD,78758.0,4.0,ED,1,N,2019-11-05 00:00:00,30.35828676,-97.70039084,2019,11,44,3
2019-11-03,AGG ASSAULT,N,2019-11-03 01:45:00,STREETS / HWY / ROAD / ALLEY,940 E KOENIG LN SVRD WB,78752.0,4.0,ID,8,N,2020-02-04 00:00:00,30.32261151,-97.7070868,2019,11,44,3
2019-11-03,RAPE,N,2019-11-03 17:07:00,RESIDENCE / HOME,2400 BLOCK SETON AVE,78705.0,9.0,BA,1,N,2019-12-02 00:00:00,,,2019,11,44,3
2019-11-04,AGG ASSAULT,N,2019-11-16 13:51:00,RESIDENCE / HOME,6904 TULANE DR,78723.0,1.0,ID,3,N,2019-11-18 00:00:00,30.31327745,-97.667281,2019,11,45,4
2019-11-04,AGG ROBBERY/DEADLY WEAPON,N,2019-11-04 21:42:00,PARKING LOTS / GARAGE,5800 TECHNI CENTER DR,78721.0,1.0,CH,5,N,2020-01-29 00:00:00,30.27877475,-97.67195423,2019,11,45,4
2019-11-04,AGG ASSAULT,N,2019-11-04 02:14:00,PARKING LOTS / GARAGE,9515 N LAMAR BLVD,78753.0,4.0,ED,1,N,2019-11-18 00:00:00,30.36442773,-97.69460608,2019,11,45,4
2019-11-04,AGG ASSAULT,N,2019-11-04 19:11:00,PARKING LOTS / GARAGE,1900 FORT VIEW RD,78704.0,5.0,DA,2,C,2019-11-05 00:00:00,30.23071486,-97.78654146,2019,11,45,4
2019-11-04,AGG ROBBERY/DEADLY WEAPON,N,2019-11-04 21:00:00,STREETS / HWY / ROAD / ALLEY,1200 BLOCK WESTHEIMER DR,78752.0,4.0,ID,1,N,2020-01-28 00:00:00,30.32543028,-97.69407788,2019,11,45,4
2019-11-04,AGG ROBBERY/DEADLY WEAPON,N,2019-11-04 01:48:00,STREETS / HWY / ROAD / ALLEY,715 GRAHAM PL,78705.0,9.0,BA,3,N,2020-01-01 00:00:00,30.28993589,-97.7459657,2019,11,45,4
2019-11-05,AGG ASSAULT,N,2019-11-05 02:53:00,STREETS / HWY / ROAD / ALLEY,2475 E SH 71 SVRD WB,78617.0,2.0,HE,8,C,2019-12-02 00:00:00,30.21365213,-97.65865556,2019,11,45,5
2019-11-05,AGG ROBBERY/DEADLY WEAPON,N,2019-11-05 17:37:00,STREETS / HWY / ROAD / ALLEY,300 BLOCK EBERHART LN,78745.0,2.0,FR,4,N,2019-11-19 00:00:00,30.19832955,-97.78098994,2019,11,45,5
2019-11-06,RAPE,N,2019-11-06 14:03:00,RESIDENCE / HOME,7600 BLOCK MARL CT,78747.0,2.0,FR,7,N,2020-01-14 00:00:00,,,2019,11,45,6
2019-11-06,AGG ROBBERY/DEADLY WEAPON,N,2019-11-06 19:37:00,RESIDENCE / HOME,8207 SAM RAYBURN DR,78753.0,4.0,ED,1,N,2019-12-07 00:00:00,30.34654094,-97.69950324,2019,11,45,6
2019-11-06,RAPE,N,2019-11-14 04:32:00,RESIDENCE / HOME,700 BLOCK GRAHAM PL,78705.0,9.0,BA,3,N,2020-01-09 00:00:00,,,2019,11,45,6
2019-11-06,RAPE,N,2019-11-06 22:03:00,STREETS / HWY / ROAD / ALLEY,4800 BLOCK BROOK CREST RD,78744.0,2.0,FR,6,N,2019-12-16 00:00:00,,,2019,11,45,6
2019-11-06,AGG ROBBERY/DEADLY WEAPON,N,2019-11-06 11:39:00,RESIDENCE / HOME,1306 MC KIE DR,78752.0,4.0,ID,1,N,2020-01-09 00:00:00,30.33017904,-97.69108493,2019,11,45,6
2019-11-06,AGG ASSAULT,Y,2019-11-06 05:55:00,DRUG STORE / DR. OFFICE / HOSPITAL,11902 N IH 35 SB,78753.0,7.0,ED,4,C,2020-11-24 00:00:00,30.38952514,-97.6723776,2019,11,45,6
2019-11-06,AGG ASSAULT,N,2019-11-06 15:33:00,RESIDENCE / HOME,7202 CRYSTALBROOK DR,78724.0,1.0,CH,7,N,2019-12-10 00:00:00,30.30957338,-97.65228173,2019,11,45,6
2019-11-06,AGG ROBBERY/DEADLY WEAPON,N,2019-11-06 14:38:00,GAS / SERVICE STATIONS,1719 E WILLIAM CANNON DR,78744.0,2.0,FR,8,N,2020-09-11 00:00:00,30.18856198,-97.76730535,2019,11,45,6
2019-11-06,MURDER,Y,2019-11-06 07:00:00,HOTEL / MOTEL / ETC.,805 NECHES ST,78701.0,9.0,GE,1,C,2019-11-06 00:00:00,30.26921956,-97.7370881,2019,11,45,6
2019-11-07,AGG ASSAULT,N,2019-11-07 19:04:00,STREETS / HWY / ROAD / ALLEY,9000 E PARMER LN,78653.0,1.0,CH,8,N,2019-11-08 00:00:00,30.34798037,-97.58397461,2019,11,45,7
2019-11-07,AGG ASSAULT,N,2019-11-07 20:51:00,STREETS / HWY / ROAD / ALLEY,302 CARMEN CT,78752.0,4.0,ID,8,N,2019-12-03 00:00:00,30.33566583,-97.70727364,2019,11,45,7
2019-11-07,AGG ROBBERY/DEADLY WEAPON,N,2019-11-07 23:59:00,CONVENIENCE STORE,1200 N LAMAR BLVD,78703.0,9.0,BA,2,C,2019-11-25 00:00:00,30.27716254,-97.75151759,2019,11,45,7
2019-11-08,AGG ASSAULT,N,2019-11-08 01:09:00,PARKING LOTS / GARAGE,9420 N IH 35 NB,78753.0,7.0,ED,7,N,2019-11-18 00:00:00,30.35847717,-97.68785812,2019,11,45,8
2019-11-08,AGG ROBBERY/DEADLY WEAPON,N,2019-11-08 20:50:00,PARKING LOTS / GARAGE,7108 NORTHEAST DR,78723.0,1.0,ID,3,N,2020-02-13 00:00:00,30.32148366,-97.67929804,2019,11,45,8
2019-11-08,AGG ROBBERY/DEADLY WEAPON,N,2019-11-08 19:58:00,PARKING LOTS / GARAGE,905 BEDFORD ST,78702.0,1.0,CH,2,C,2019-12-03 00:00:00,30.27175224,-97.70751029,2019,11,45,8
2019-11-08,AGG ASSAULT,N,2019-11-08 22:56:00,RESIDENCE / HOME,907 AIROSO CV,78745.0,2.0,FR,4,C,2019-11-09 00:00:00,30.20663579,-97.78763857,2019,11,45,8
2019-11-08,AGG ROBBERY/DEADLY WEAPON,N,2019-11-08 20:26:00,PARKING LOTS / GARAGE,7247 CAMERON RD,78752.0,4.0,ID,2,N,2019-12-09 00:00:00,30.32755039,-97.69098571,2019,11,45,8
2019-11-09,AGG ASSAULT,N,2019-11-09 22:48:00,PARKING LOTS / GARAGE,6855 E US 290 HWY SVRD EB,78723.0,1.0,ID,3,N,2019-12-13 00:00:00,30.32066659,-97.68767105,2019,11,45,9
2019-11-09,AGG ROBBERY/DEADLY WEAPON,N,2019-11-09 11:31:00,STREETS / HWY / ROAD / ALLEY,1501 E 2ND ST,78702.0,3.0,CH,1,N,2019-11-26 00:00:00,30.25954222,-97.72928197,2019,11,45,9
2019-11-09,AGG ROBBERY/DEADLY WEAPON,N,2019-11-09 23:05:00,GAS / SERVICE STATIONS,5303 NUCKOLS CROSSING RD,78744.0,2.0,FR,6,N,2020-02-13 00:00:00,30.19279497,-97.73866051,2019,11,45,9
2019-11-09,AGG ROBBERY/DEADLY WEAPON,N,2019-11-09 02:38:00,STREETS / HWY / ROAD / ALLEY,E 7TH ST / CHALMERS AVE,78702.0,1.0,CH,2,N,2020-05-11 00:00:00,30.26323586,-97.72414146,2019,11,45,9
2019-11-09,AGG ASSAULT,N,2019-11-09 23:54:00,RESIDENCE / HOME,4401 TERI RD,78744.0,2.0,FR,5,C,2019-11-14 00:00:00,30.19778998,-97.74642924,2019,11,45,9
2019-11-09,RAPE,N,2019-11-10 01:54:00,RESIDENCE / HOME,1600 BLOCK E ANDERSON LN EB,78752.0,1.0,ID,2,N,2020-01-27 00:00:00,,,2019,11,45,9
2019-11-09,RAPE,N,2019-11-09 03:15:00,PARKING LOTS / GARAGE,1600 BLOCK ROYAL CREST DR,78741.0,3.0,HE,2,N,2020-01-10 00:00:00,,,2019,11,45,9
2019-11-09,AGG ASSAULT,N,2019-11-09 03:36:00,STREETS / HWY / ROAD / ALLEY,100 BLOCK W 5TH ST,78701.0,9.0,GE,1,N,2019-11-11 00:00:00,30.26736142,-97.74380143,2019,11,45,9
2019-11-10,AGG ROBBERY/DEADLY WEAPON,N,2019-11-10 18:38:00,CONVENIENCE STORE,6729 MANOR RD,78723.0,1.0,CH,4,N,2020-01-28 00:00:00,30.31100496,-97.6659268,2019,11,45,10
2019-11-10,RAPE,N,2019-11-22 19:00:00,RESIDENCE / HOME,12400 BLOCK TURTLE ROCK RD,78729.0,6.0,AD,4,N,2020-01-27 00:00:00,,,2019,11,45,10
2019-11-10,AGG ASSAULT,N,2019-11-10 16:28:00,STREETS / HWY / ROAD / ALLEY,2426 E RIVERSIDE DR,78741.0,3.0,HE,2,C,2019-11-11 00:00:00,30.23579006,-97.72413545,2019,11,45,10
2019-11-10,RAPE,Y,2019-11-11 10:47:00,RESIDENCE / HOME,11200 BLOCK TAYLOR DRAPER LN,78759.0,10.0,AD,7,N,2020-12-11 00:00:00,,,2019,11,45,10
2019-11-10,AGG ASSAULT,N,2019-11-10 16:43:00,STREETS / HWY / ROAD / ALLEY,E ST JOHNS AVE / GRAND CANYON DR,78752.0,4.0,ID,1,N,2019-12-12 00:00:00,30.32815703,-97.69426644,2019,11,45,10
2019-11-10,AGG ASSAULT,N,2019-11-10 21:11:00,RESIDENCE / HOME,1016 W STASSNEY LN,78745.0,2.0,DA,3,C,2019-12-11 00:00:00,30.21065887,-97.78580992,2019,11,45,10
2019-11-10,AGG ROBBERY/DEADLY WEAPON,N,2019-11-10 12:53:00,STREETS / HWY / ROAD / ALLEY,905 BEDFORD ST,78702.0,1.0,CH,2,C,2019-12-03 00:00:00,30.27175224,-97.70751029,2019,11,45,10
2019-11-10,AGG ROBBERY/DEADLY WEAPON,N,2019-11-10 05:18:00,RESIDENCE / HOME,8304 ROBIN CT,78758.0,4.0,ED,2,N,2020-01-09 00:00:00,30.35328142,-97.70899496,2019,11,45,10
2019-11-10,AGG ROBBERY/DEADLY WEAPON,N,2019-11-10 17:04:00,PARKING LOTS / GARAGE,905 BEDFORD ST,78702.0,1.0,CH,2,N,2020-01-28 00:00:00,30.27175224,-97.70751029,2019,11,45,10
2019-11-11,AGG ASSAULT,N,2019-11-11 03:35:00,CAMP / CAMPGROUND,6500 BLOCK W US 290 HWY,78735.0,8.0,DA,6,C,2020-04-09 00:00:00,30.23475746,-97.86277496,2019,11,46,11
2019-11-11,AGG ROBBERY/DEADLY WEAPON,N,2019-11-11 14:22:00,SPECIALTY  STORE (TV  FUR ETC.),13729 N US 183 HWY SVRD NB,78729.0,6.0,AD,5,C,2019-11-13 00:00:00,30.45951281,-97.79272309,2019,11,46,11
2019-11-11,AGG ASSAULT,N,2019-11-11 23:26:00,RESIDENCE / HOME,1314 COLONY CREEK DR,78758.0,4.0,ED,2,N,2019-11-13 00:00:00,30.36601555,-97.70966342,2019,11,46,11
2019-11-11,AGG ASSAULT,N,2019-11-11 21:07:00,STREETS / HWY / ROAD / ALLEY,9300 S IH 35 SVRD SB,78748.0,5.0,FR,2,N,2019-11-12 00:00:00,30.16548757,-97.78952006,2019,11,46,11
2019-11-11,AGG ASSAULT,N,2019-11-11 08:23:00,STREETS / HWY / ROAD / ALLEY,1500 RED RIVER ST,78701.0,1.0,BA,1,N,2019-11-25 00:00:00,30.27643109,-97.73438129,2019,11,46,11
2019-11-11,AGG ASSAULT,Y,2019-11-11 13:20:00,FIELD / WOODS,8400 BLOCK CAMERON RD,78753.0,4.0,ED,3,N,2019-12-17 00:00:00,30.34007783,-97.68163398,2019,11,46,11
2019-11-12,AGG ROBBERY/DEADLY WEAPON,N,2019-11-12 19:02:00,CONVENIENCE STORE,6000 FM 969 RD,78724.0,1.0,CH,6,N,2019-12-05 00:00:00,30.28612097,-97.66388581,2019,11,46,12
2019-11-12,AGG ROBBERY/DEADLY WEAPON,N,2019-11-12 22:47:00,PARKING LOTS / GARAGE,3603 SOUTHRIDGE DR,78704.0,3.0,DA,2,N,2020-02-27 00:00:00,30.23405088,-97.77742329,2019,11,46,12
2019-11-12,AGG ROBBERY/DEADLY WEAPON,N,2019-11-12 23:09:00,CONVENIENCE STORE,4400 E BEN WHITE BLVD SVRD WB,78741.0,3.0,HE,2,N,2020-01-23 00:00:00,30.21599975,-97.734199,2019,11,46,12
2019-11-12,AGG ROBBERY/DEADLY WEAPON,N,2019-11-12 23:23:00,PARKING LOTS / GARAGE,1919 WILLOW CREEK DR,78741.0,3.0,HE,2,N,2019-11-13 00:00:00,30.23333996,-97.72685909,2019,11,46,12
2019-11-13,RAPE,N,2019-11-21 11:11:00,GOVERNMENT / PUBLIC BUILDING,4100 BLOCK GUADALUPE ST,78751.0,9.0,BA,5,N,2020-03-12 00:00:00,,,2019,11,46,13
2019-11-13,AGG ASSAULT,N,2019-11-13 21:43:00,OTHER / UNKNOWN,8525 SHOAL CREEK BLVD,78757.0,7.0,BA,6,C,2019-11-14 00:00:00,30.37104919,-97.73712534,2019,11,46,13
2019-11-13,AGG ROBBERY/DEADLY WEAPON,N,2019-11-13 14:32:00,PARKING LOTS / GARAGE,5353 BURNET RD,78756.0,7.0,ID,7,N,2020-04-02 00:00:00,30.32769228,-97.73941753,2019,11,46,13
2019-11-13,AGG ROBBERY/DEADLY WEAPON,N,2019-11-13 16:00:00,PARKING LOTS / GARAGE,1521 REAGAN HILL DR,78752.0,4.0,ID,2,N,2019-11-19 00:00:00,30.32573466,-97.68909512,2019,11,46,13
2019-11-14,AGG ROBBERY/DEADLY WEAPON,N,2019-11-14 22:21:00,PARKING LOTS / GARAGE,9415 N IH 35 SVRD NB,78753.0,4.0,ED,7,N,2020-02-11 00:00:00,30.35843065,-97.68667007,2019,11,46,14
2019-11-14,AGG ASSAULT,N,2019-11-14 22:23:00,PARKING LOTS / GARAGE,8221 SAM RAYBURN DR,78753.0,4.0,ED,1,N,2019-12-30 00:00:00,30.34745342,-97.69893605,2019,11,46,14
2019-11-14,AGG ROBBERY/DEADLY WEAPON,N,2019-11-14 19:28:00,STREETS / HWY / ROAD / ALLEY,E STASSNEY LN / S PLEASANT VALLEY RD,78744.0,2.0,FR,5,C,2019-11-15 00:00:00,30.19398417,-97.74469164,2019,11,46,14
2019-11-14,RAPE,Y,2020-05-22 14:17:00,RESIDENCE / HOME,1500 BLOCK GROVE BLVD,78741.0,3.0,HE,3,N,2020-05-26 00:00:00,,,2019,11,46,14
2019-11-15,AGG ROBBERY/DEADLY WEAPON,N,2019-11-15 00:35:00,PARKING LOTS / GARAGE,3603 SOUTHRIDGE DR,78704.0,3.0,DA,2,N,2020-02-04 00:00:00,30.23405088,-97.77742329,2019,11,46,15
2019-11-15,AGG ASSAULT,N,2019-11-15 11:28:00,GAS / SERVICE STATIONS,11613 N FM 620 RD,78750.0,6.0,AD,6,C,2019-12-10 00:00:00,30.45601834,-97.82481261,2019,11,46,15
2019-11-15,AGG ASSAULT,N,2019-11-15 17:15:00,PARKING LOTS / GARAGE,6603 BERKMAN DR,78723.0,1.0,ID,3,N,2019-12-04 00:00:00,30.31913985,-97.68899052,2019,11,46,15
2019-11-15,AGG ASSAULT,N,2019-11-15 22:02:00,RESIDENCE / HOME,1800 PATTON LN,78723.0,1.0,ID,3,N,2019-11-18 00:00:00,30.3186038,-97.68793685,2019,11,46,15
2019-11-16,AGG ASSAULT,N,2019-11-16 02:31:00,STREETS / HWY / ROAD / ALLEY,618 RIO GRANDE ST,78701.0,9.0,GE,1,N,2020-02-04 00:00:00,30.27074398,-97.74936983,2019,11,46,16
2019-11-16,AGG ROBBERY/DEADLY WEAPON,N,2019-11-16 02:12:00,PARKING LOTS / GARAGE,2501 S IH 35 NB,78741.0,3.0,HE,2,C,2019-11-18 00:00:00,30.23245916,-97.74173461,2019,11,46,16
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 19:03:00,OTHER / UNKNOWN,5510 S CONGRESS AVE,78745.0,3.0,DA,3,C,2019-11-27 00:00:00,30.20593316,-97.77487726,2019,11,46,17
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 18:25:00,PARKING LOTS / GARAGE,6613 BERKMAN DR,78723.0,1.0,ID,3,C,2019-12-13 00:00:00,30.31932677,-97.6892517,2019,11,46,17
2019-11-17,RAPE,N,2019-11-19 01:03:00,HOTEL / MOTEL / ETC.,7100 BLOCK E US 290 HWY EB,78723.0,1.0,ID,3,N,2020-01-03 00:00:00,,,2019,11,46,17
2019-11-17,AGG ASSAULT,N,2019-11-18 07:25:00,PARKING LOTS / GARAGE,2600 PARK BEND DR,78758.0,7.0,AD,3,N,2020-02-05 00:00:00,30.41035685,-97.70884691,2019,11,46,17
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 07:14:00,PARKING LOTS / GARAGE,13425 N FM 620 RD NB,78729.0,6.0,AD,5,N,2020-06-23 00:00:00,30.47109736,-97.78495912,2019,11,46,17
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 13:34:00,SPECIALTY  STORE (TV  FUR ETC.),3600 S IH 35 SVRD SB,78704.0,3.0,DA,2,N,2020-03-12 00:00:00,30.22235873,-97.74888756,2019,11,46,17
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 16:11:00,STREETS / HWY / ROAD / ALLEY,1700 ULIT AVE,78702.0,1.0,CH,3,C,2019-12-04 00:00:00,30.27916508,-97.71224263,2019,11,46,17
2019-11-17,AGG ASSAULT,N,2019-11-17 23:43:00,STREETS / HWY / ROAD / ALLEY,901 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,N,2019-11-22 00:00:00,30.22637546,-97.7744276,2019,11,46,17
2019-11-17,AGG ROBBERY/DEADLY WEAPON,N,2019-11-17 15:53:00,STREETS / HWY / ROAD / ALLEY,1710 CEDAR AVE,78702.0,1.0,CH,3,C,2019-12-04 00:00:00,30.2795737,-97.71420261,2019,11,46,17
2019-11-18,AGG ASSAULT,N,2019-11-18 02:04:00,PARKING LOTS / GARAGE,14233 THE LAKES BLVD,78660.0,7.0,ED,6,C,2020-01-09 00:00:00,30.42925784,-97.6652471,2019,11,47,18
2019-11-18,RAPE,Y,2019-11-20 18:37:00,OTHER / UNKNOWN,300 BLOCK E 6TH ST,78701.0,9.0,GE,2,N,2020-03-07 00:00:00,,,2019,11,47,18
2019-11-18,AGG ROBBERY/DEADLY WEAPON,N,2019-11-18 22:35:00,CONVENIENCE STORE,5618 MANOR RD,78723.0,1.0,ID,4,C,2020-01-03 00:00:00,30.30446137,-97.68181384,2019,11,47,18
2019-11-18,AGG ROBBERY/DEADLY WEAPON,N,2019-11-18 02:23:00,HOTEL / MOTEL / ETC.,5330 N IH 35 SVRD SB,78751.0,4.0,ID,6,C,2019-11-18 00:00:00,30.31255268,-97.70919917,2019,11,47,18
2019-11-19,AGG ASSAULT,N,2019-11-19 22:35:00,STREETS / HWY / ROAD / ALLEY,98 CHICON ST,78702.0,3.0,CH,1,N,2019-11-21 00:00:00,30.25683382,-97.72498928,2019,11,47,19
2019-11-19,AGG ASSAULT,N,2019-11-19 12:27:00,SPECIALTY  STORE (TV  FUR ETC.),4400 MANCHACA RD,78745.0,5.0,DA,4,C,2019-11-19 00:00:00,30.2289768,-97.78903872,2019,11,47,19
2019-11-19,AGG ASSAULT,N,2019-11-19 12:24:00,PARKING LOTS / GARAGE,7112 ED BLUESTEIN BLVD SVRD SB,78723.0,1.0,CH,4,N,2019-12-19 00:00:00,30.31255869,-97.66380113,2019,11,47,19
2019-11-19,AGG ASSAULT,N,2019-11-19 23:25:00,RESTAURANTS,9091 RESEARCH BLVD NB,78758.0,7.0,AD,1,C,2019-11-19 00:00:00,30.37344574,-97.72659642,2019,11,47,19
2019-11-19,AGG ROBBERY/DEADLY WEAPON,N,2019-11-19 22:35:00,RESIDENCE / HOME,701 CENTER RIDGE DR,78753.0,7.0,ED,6,N,2020-02-03 00:00:00,30.41482489,-97.66781719,2019,11,47,19
2019-11-19,AGG ASSAULT,N,2019-11-19 16:52:00,RESIDENCE / HOME,8071 N LAMAR BLVD SVRD NB,78753.0,4.0,ED,1,N,2019-11-26 00:00:00,30.34890384,-97.71106118,2019,11,47,19
2019-11-19,RAPE,Y,2019-11-19 11:54:00,RESIDENCE / HOME,12000 BLOCK DESSAU RD,78754.0,1.0,ED,5,C,2019-11-19 00:00:00,,,2019,11,47,19
2019-11-20,AGG ASSAULT,N,2019-11-20 01:56:00,STREETS / HWY / ROAD / ALLEY,409 E 6TH ST,78701.0,9.0,GE,2,C,2019-11-20 00:00:00,30.26673019,-97.73897376,2019,11,47,20
2019-11-21,AGG ASSAULT,N,2019-11-21 16:47:00,STREETS / HWY / ROAD / ALLEY,1500 BLOCK S FM 973 RD,78725.0,,88,88,N,2019-11-22 00:00:00,30.22145676,-97.63487969,2019,11,47,21
2019-11-21,MURDER,N,2019-11-21 19:52:00,PARKING LOTS / GARAGE,10095 E US 290 HWY SVRD EB,78653.0,1.0,CH,8,C,2019-11-26 00:00:00,30.34119903,-97.58531579,2019,11,47,21
2019-11-21,AGG ASSAULT,N,2019-11-21 09:09:00,STREETS / HWY / ROAD / ALLEY,1201 PAYTON GIN RD,78758.0,4.0,ED,2,N,2020-01-10 00:00:00,30.36134113,-97.70851242,2019,11,47,21
2019-11-21,AGG ROBBERY/DEADLY WEAPON,N,2019-11-21 21:53:00,GROCERY / SUPERMARKET,1918 ROSEWOOD AVE,78702.0,1.0,CH,2,C,2020-01-08 00:00:00,30.27006915,-97.71827547,2019,11,47,21
2019-11-21,AGG ROBBERY/DEADLY WEAPON,N,2019-11-21 21:29:00,CONVENIENCE STORE,2107 BOCA RATON DR,78747.0,5.0,FR,7,C,2020-01-02 00:00:00,30.13923866,-97.79504895,2019,11,47,21
2019-11-21,RAPE,N,2020-04-16 16:41:00,RESIDENCE / HOME,500 BLOCK W 22ND ST,78705.0,9.0,BA,1,N,2020-08-06 00:00:00,,,2019,11,47,21
2019-11-21,AGG ROBBERY/DEADLY WEAPON,N,2019-11-21 19:34:00,STREETS / HWY / ROAD / ALLEY,7201 WOOD HOLLOW DR,78731.0,10.0,BA,8,C,2019-11-25 00:00:00,30.35633266,-97.75091436,2019,11,47,21
2019-11-21,AGG ASSAULT,N,2019-11-21 18:19:00,DEPARTMENT / DISCOUNT STORE,5621 N IH 35 SVRD NB,78723.0,4.0,ID,5,C,2019-11-21 00:00:00,30.31639298,-97.70614968,2019,11,47,21
2019-11-22,AGG ASSAULT,N,2019-11-22 00:35:00,STREETS / HWY / ROAD / ALLEY,2800 LYONS RD,78702.0,3.0,CH,2,N,2019-12-06 00:00:00,30.2640271,-97.7075398,2019,11,47,22
